loan_id,payment_amount,payment_date,missed
10816,958,2020-12-20,1
10816,1044,2021-01-10,0
10816,1472,2021-01-20,0
10816,1483,2021-02-09,1
11225,1813,2016-02-28,0
11225,1248,2016-03-27,0
11225,955,2016-05-06,1
11225,1590,2016-05-17,0
11225,1251,2016-05-29,0
11225,991,2016-06-18,0
11225,1589,2016-07-11,1
11557,709,2016-05-01,1
11557,1143,2016-06-03,1
11557,957,2016-07-02,1
11557,874,2016-08-08,1
11557,820,2016-09-24,0
11557,650,2016-10-09,1
11557,983,2016-11-19,0
11557,854,2016-12-20,1
10293,2281,2018-07-15,0
10293,1546,2018-08-24,1
10293,1378,2018-09-28,0
10293,2571,2018-10-19,0
10293,2235,2018-11-21,1
10070,1476,2011-07-15,1
10070,1440,2011-08-20,0
10070,990,2011-09-11,0
10070,922,2011-10-27,1
10070,1368,2011-11-20,0
10070,1402,2011-12-19,1
10340,1003,2019-02-06,1
10340,1006,2019-02-21,0
10340,1115,2019-04-07,0
10340,963,2019-05-24,1
10340,1294,2019-06-16,1
10340,1514,2019-07-23,0
10340,1433,2019-09-10,1
10340,961,2019-09-30,0
10489,2822,2015-02-22,0
10489,2522,2015-03-07,1
10489,2512,2015-04-10,1
10489,2035,2015-05-14,1
10489,2777,2015-06-08,1
10489,1873,2015-06-19,0
10489,2353,2015-06-29,0
10011,1620,2015-06-17,1
10011,1859,2015-07-24,1
10011,1179,2015-09-03,0
10011,1076,2015-10-07,1
10011,1730,2015-11-16,0
10011,1626,2015-12-06,0
10011,1615,2016-01-06,0
11039,372,2014-06-12,0
11039,372,2014-06-27,0
11039,329,2014-08-01,1
11039,304,2014-09-06,0
11039,240,2014-09-22,1
11039,290,2014-10-06,1
11176,1967,2013-06-22,1
11176,1356,2013-07-04,0
11176,1260,2013-08-19,0
11176,1085,2013-09-01,0
11176,1874,2013-10-03,1
11176,1868,2013-11-12,1
10782,603,2019-11-15,0
10782,883,2019-12-31,0
10782,849,2020-02-01,0
10782,556,2020-03-07,0
10782,897,2020-03-17,1
10782,1023,2020-04-03,0
10782,937,2020-04-29,1
10782,735,2020-06-07,1
11090,2531,2011-07-08,0
11090,2103,2011-08-26,0
11090,1582,2011-10-05,0
11090,2183,2011-10-24,0
11090,1711,2011-12-02,0
11090,2838,2012-01-19,1
11090,1599,2012-03-07,0
10637,1365,2012-06-24,1
10637,1266,2012-07-10,0
10637,1577,2012-07-20,1
10637,1141,2012-08-29,0
10637,1734,2012-09-20,1
10637,1681,2012-10-08,1
10637,1275,2012-11-09,0
10637,1409,2012-12-08,1
10637,1638,2013-01-16,0
10563,1760,2019-01-01,0
10563,1374,2019-02-02,0
10563,1603,2019-02-20,0
10563,1537,2019-04-07,1
10563,1917,2019-05-18,1
10563,2260,2019-06-07,0
10563,1216,2019-07-15,1
10563,2079,2019-08-06,0
10563,2206,2019-09-07,1
10949,1093,2010-12-24,0
10949,565,2011-01-15,0
10949,637,2011-02-20,0
10949,669,2011-03-26,1
10949,573,2011-04-19,0
10949,1007,2011-05-23,1
11602,1087,2020-03-23,1
11602,1475,2020-04-07,0
11602,1251,2020-05-22,0
11602,997,2020-06-03,1
11602,1673,2020-06-16,0
11602,1043,2020-07-14,0
11223,989,2018-07-13,0
11223,1585,2018-08-21,1
11223,952,2018-09-06,0
11223,1598,2018-10-25,1
11223,1097,2018-11-25,1
11351,827,2016-10-13,1
11351,1196,2016-11-04,1
11351,724,2016-11-20,1
11351,1015,2016-11-30,0
11351,801,2016-12-20,0
11351,1038,2017-01-12,0
11351,709,2017-02-15,0
11351,1094,2017-03-27,0
10189,962,2015-02-09,0
10189,1415,2015-03-09,1
10189,1550,2015-04-01,1
10189,1355,2015-04-28,0
10189,1610,2015-06-04,1
10189,1337,2015-07-09,0
10189,903,2015-08-14,0
10189,1320,2015-09-07,1
11159,892,2012-02-29,1
11159,867,2012-04-05,1
11159,900,2012-04-24,1
11159,686,2012-06-10,0
11159,480,2012-07-16,1
11159,585,2012-08-25,0
11159,631,2012-09-15,1
11159,733,2012-10-17,0
11780,2078,2016-11-21,1
11780,1686,2016-12-17,0
11780,1630,2017-01-15,0
11780,1707,2017-02-20,0
11780,1941,2017-03-11,1
10481,170,2014-06-09,0
10481,107,2014-07-14,0
10481,146,2014-08-20,0
10481,166,2014-09-05,1
10481,142,2014-10-20,1
10481,116,2014-11-22,0
10481,146,2014-12-09,1
10481,153,2015-01-11,1
10513,988,2019-08-13,1
10513,1396,2019-08-25,1
10513,1189,2019-09-06,0
10513,1393,2019-10-01,0
10513,1111,2019-11-17,0
10513,870,2019-11-28,0
10461,1555,2012-02-15,1
10461,2200,2012-02-26,1
10461,1406,2012-03-20,1
10461,1649,2012-04-13,1
10461,1628,2012-05-04,1
10461,2400,2012-06-08,1
10183,796,2018-11-18,0
10183,1089,2018-12-18,1
10183,1199,2019-01-24,1
10183,1269,2019-02-06,0
10183,1317,2019-03-21,1
10350,979,2020-06-24,1
10350,856,2020-07-11,1
10350,563,2020-08-14,1
10350,759,2020-09-08,0
10350,869,2020-10-14,1
10350,925,2020-11-28,0
10350,647,2020-12-13,1
10350,656,2020-12-29,0
11312,380,2010-07-30,1
11312,286,2010-09-16,0
11312,289,2010-10-27,1
11312,331,2010-12-07,0
11312,443,2011-01-04,0
11312,263,2011-01-21,1
11312,482,2011-02-11,0
11312,407,2011-03-11,0
11312,396,2011-04-03,1
11069,1458,2016-02-19,1
11069,1234,2016-03-09,0
11069,1547,2016-04-08,0
11069,1612,2016-05-07,0
11069,966,2016-06-14,1
11069,1728,2016-07-26,0
11069,1045,2016-09-06,1
11069,1136,2016-10-08,0
10604,1226,2016-10-26,1
10604,1599,2016-12-03,1
10604,1025,2017-01-03,1
10604,1475,2017-02-18,1
10604,873,2017-03-31,1
10604,1353,2017-04-27,1
10604,1485,2017-05-08,0
10519,1723,2013-10-26,0
10519,1896,2013-11-16,0
10519,2456,2013-12-07,0
10519,2661,2013-12-28,1
10519,1519,2014-02-02,1
10197,1641,2019-03-03,0
10197,2325,2019-04-02,1
10197,2158,2019-05-14,1
10197,2233,2019-06-02,0
10197,2145,2019-06-28,1
10197,2269,2019-07-18,0
10197,1498,2019-08-27,0
10197,1642,2019-09-27,1
10197,1450,2019-10-19,1
11884,1052,2019-07-17,0
11884,1791,2019-09-04,1
11884,1752,2019-10-13,0
11884,1038,2019-11-07,0
11884,1416,2019-12-20,1
11884,1311,2020-01-19,0
11884,1803,2020-02-26,1
11884,1920,2020-04-09,1
10396,1229,2019-02-06,1
10396,1468,2019-02-26,0
10396,960,2019-04-13,0
10396,1074,2019-05-08,1
10396,1792,2019-06-05,1
10249,1737,2018-12-07,1
10249,1079,2019-01-25,0
10249,1925,2019-02-07,0
10249,1532,2019-03-18,0
10249,1269,2019-04-12,1
10791,483,2018-09-11,0
10791,393,2018-10-06,1
10791,577,2018-11-04,1
10791,431,2018-11-17,0
10791,618,2018-12-17,0
11608,1251,2019-09-24,0
11608,1989,2019-11-04,0
11608,1246,2019-12-08,1
11608,1900,2020-01-14,1
11608,1657,2020-02-11,0
11608,1846,2020-03-30,1
11608,1539,2020-04-21,1
11608,1736,2020-05-18,0
10827,1030,2020-06-07,1
10827,1450,2020-07-04,0
10827,1352,2020-08-01,0
10827,1502,2020-08-12,1
10827,1015,2020-09-18,0
10827,1451,2020-09-28,0
11179,356,2012-10-03,0
11179,417,2012-11-02,1
11179,410,2012-11-25,1
11179,293,2013-01-06,0
11179,379,2013-02-19,1
11179,494,2013-03-25,1
11179,297,2013-05-04,0
11179,333,2013-06-12,1
11179,434,2013-07-11,1
11571,917,2018-01-05,1
11571,773,2018-01-21,1
11571,1018,2018-02-04,0
11571,1441,2018-03-09,1
11571,1079,2018-04-11,1
11571,1463,2018-05-29,0
11571,810,2018-06-22,1
11814,271,2014-01-01,1
11814,139,2014-02-06,0
11814,244,2014-03-16,0
11814,171,2014-04-22,1
11814,148,2014-05-12,1
11814,157,2014-06-08,1
11140,1359,2020-10-25,0
11140,1356,2020-12-08,1
11140,1220,2021-01-19,1
11140,1891,2021-02-02,0
11140,1869,2021-03-14,1
11140,1349,2021-03-24,1
11140,1309,2021-05-01,0
11251,1851,2011-12-22,1
11251,2367,2012-01-13,0
11251,1767,2012-02-18,0
11251,2085,2012-04-02,0
11251,2230,2012-05-04,1
11064,1754,2014-06-15,1
11064,2226,2014-07-11,1
11064,1283,2014-08-29,1
11064,2392,2014-10-10,0
11064,2502,2014-10-26,0
11611,1116,2013-09-27,1
11611,1388,2013-11-08,1
11611,1430,2013-12-19,1
11611,1332,2014-01-05,0
11611,1249,2014-02-13,1
11611,1346,2014-03-04,1
11007,430,2012-12-05,0
11007,447,2013-01-21,0
11007,767,2013-02-24,1
11007,637,2013-03-25,0
11007,761,2013-04-20,1
10938,461,2011-11-09,1
10938,415,2011-12-01,1
10938,628,2012-01-10,0
10938,634,2012-02-19,0
10938,663,2012-03-01,1
10938,637,2012-03-15,1
11777,720,2019-04-13,1
11777,819,2019-04-30,0
11777,983,2019-05-21,1
11777,798,2019-06-03,0
11777,710,2019-07-09,1
11777,856,2019-08-10,1
11777,874,2019-09-05,0
11984,1647,2019-08-01,0
11984,2170,2019-08-17,0
11984,2020,2019-10-02,1
11984,1981,2019-10-15,1
11984,2005,2019-11-20,0
11984,2726,2019-12-19,0
11984,1501,2020-01-08,1
11984,2461,2020-02-21,1
11984,1449,2020-04-10,1
11470,1029,2020-04-04,0
11470,640,2020-05-06,1
11470,842,2020-05-19,1
11470,1123,2020-06-18,0
11470,1190,2020-07-24,1
11470,1037,2020-08-19,0
11470,697,2020-09-13,1
11408,265,2017-12-21,1
11408,263,2018-02-04,0
11408,369,2018-02-19,0
11408,261,2018-03-16,1
11408,262,2018-04-16,1
11408,224,2018-05-16,1
11408,348,2018-06-06,0
11552,557,2016-01-23,1
11552,477,2016-03-11,0
11552,664,2016-04-07,0
11552,498,2016-05-17,0
11552,694,2016-06-21,1
11861,617,2016-05-23,1
11861,529,2016-07-03,1
11861,628,2016-07-20,0
11861,703,2016-08-03,1
11861,629,2016-09-18,0
11861,446,2016-10-05,0
11861,649,2016-11-20,0
11861,717,2016-12-25,1
11861,510,2017-01-24,0
11511,1009,2011-05-09,0
11511,1031,2011-06-05,1
11511,944,2011-06-19,0
11511,979,2011-07-27,1
11511,1143,2011-08-10,1
11511,1246,2011-08-24,1
11524,1072,2015-10-05,0
11524,1098,2015-10-28,1
11524,880,2015-11-10,0
11524,846,2015-11-20,0
11524,880,2015-12-19,1
11524,971,2016-01-24,0
11524,1131,2016-03-13,1
11783,233,2011-04-10,0
11783,261,2011-04-29,0
11783,170,2011-06-01,0
11783,273,2011-07-13,0
11783,251,2011-08-13,1
11783,244,2011-09-09,1
11783,252,2011-09-20,1
11783,243,2011-10-18,1
11783,152,2011-11-11,1
10574,2900,2016-03-30,0
10574,1632,2016-05-14,0
10574,2465,2016-05-24,0
10574,2435,2016-07-09,1
10574,1840,2016-07-21,1
10574,1848,2016-08-24,0
10626,538,2020-06-16,0
10626,317,2020-07-06,1
10626,585,2020-08-14,0
10626,467,2020-09-29,0
10626,355,2020-11-16,0
10626,482,2020-11-30,1
10626,624,2021-01-09,0
10738,310,2019-12-08,0
10738,246,2020-01-04,0
10738,241,2020-01-30,1
10738,281,2020-02-24,1
10738,322,2020-03-25,1
10738,287,2020-05-01,1
10738,306,2020-06-04,1
10738,305,2020-07-09,1
10738,211,2020-08-02,0
10630,1176,2017-07-08,1
10630,1088,2017-08-26,0
10630,964,2017-09-11,0
10630,1343,2017-10-29,1
10630,1524,2017-11-15,0
11042,769,2020-04-05,0
11042,741,2020-04-22,0
11042,617,2020-05-15,1
11042,472,2020-07-03,0
11042,802,2020-08-06,1
11042,593,2020-08-17,0
11042,649,2020-09-18,0
10421,776,2019-10-13,0
10421,806,2019-10-28,1
10421,1325,2019-11-30,1
10421,1226,2019-12-13,1
10421,1460,2020-01-16,1
10421,1267,2020-01-31,0
10421,1430,2020-02-12,1
11110,1029,2020-04-11,0
11110,1166,2020-05-12,1
11110,1417,2020-05-25,0
11110,1483,2020-06-14,1
11110,1044,2020-07-26,1
11110,1003,2020-09-08,1
11391,1351,2014-02-16,1
11391,1288,2014-04-06,0
11391,1095,2014-05-09,1
11391,1164,2014-06-11,0
11391,1271,2014-07-25,1
11391,1481,2014-08-28,1
11391,1610,2014-09-15,1
11391,1910,2014-10-08,0
10107,2709,2014-09-17,1
10107,2140,2014-10-23,1
10107,2657,2014-12-10,0
10107,2228,2015-01-03,1
10107,1688,2015-02-19,0
11260,269,2017-09-07,1
11260,252,2017-09-29,1
11260,150,2017-10-19,0
11260,204,2017-11-26,1
11260,253,2017-12-14,0
11260,182,2018-01-14,0
11260,213,2018-02-25,0
11600,908,2014-08-18,1
11600,818,2014-09-13,0
11600,721,2014-11-01,1
11600,712,2014-11-18,0
11600,889,2014-11-28,0
11600,848,2015-01-15,0
11600,635,2015-02-15,0
11600,844,2015-03-15,1
11600,668,2015-04-06,0
10819,383,2015-01-29,1
10819,339,2015-03-17,1
10819,520,2015-04-28,1
10819,399,2015-06-13,0
10819,408,2015-07-21,0
10819,399,2015-08-07,0
10819,343,2015-09-09,0
10211,1706,2012-12-22,0
10211,1266,2013-01-10,0
10211,1757,2013-02-25,0
10211,1934,2013-03-15,1
10211,1884,2013-03-28,0
10211,1809,2013-04-28,0
10211,1967,2013-05-12,1
10710,283,2018-05-14,0
10710,374,2018-06-04,1
10710,418,2018-07-08,0
10710,523,2018-08-17,1
10710,320,2018-08-30,0
10710,339,2018-10-16,1
10842,1182,2018-06-10,0
10842,1151,2018-06-29,0
10842,796,2018-08-06,1
10842,1003,2018-09-02,0
10842,1117,2018-09-29,0
10842,1005,2018-10-22,0
10551,1443,2019-03-04,1
10551,2414,2019-04-16,0
10551,2207,2019-06-02,1
10551,1235,2019-06-21,0
10551,1559,2019-08-01,1
10134,235,2015-07-22,0
10134,230,2015-08-16,1
10134,165,2015-09-23,1
10134,314,2015-10-03,0
10134,213,2015-11-13,1
10134,277,2015-12-22,0
10134,228,2016-02-01,1
11936,1012,2020-11-13,0
11936,1101,2020-12-17,0
11936,834,2020-12-31,1
11936,791,2021-02-09,0
11936,646,2021-02-23,1
11936,624,2021-03-15,0
10389,1911,2018-01-29,1
10389,1329,2018-03-13,1
10389,1984,2018-04-07,0
10389,1678,2018-04-23,0
10389,1492,2018-05-05,0
10389,2148,2018-06-13,1
10389,1483,2018-06-27,1
10389,2099,2018-08-07,0
10389,1763,2018-08-24,1
10507,1470,2013-07-14,1
10507,1186,2013-08-28,0
10507,1686,2013-10-02,0
10507,1188,2013-11-01,1
10507,1446,2013-12-12,0
10507,1833,2013-12-23,0
10507,1536,2014-01-23,0
10507,1876,2014-02-03,0
10507,1462,2014-03-06,1
11414,839,2016-02-20,1
11414,916,2016-03-17,0
11414,961,2016-04-22,1
11414,782,2016-05-23,0
11414,679,2016-06-17,1
11410,1933,2012-10-11,0
11410,1933,2012-11-10,1
11410,1690,2012-12-15,1
11410,1053,2013-01-13,0
11410,1881,2013-02-12,0
11410,1312,2013-03-07,0
11410,1599,2013-04-25,0
11410,1493,2013-05-22,1
11410,1216,2013-06-22,0
10385,387,2012-10-29,0
10385,376,2012-12-03,1
10385,443,2013-01-20,1
10385,430,2013-02-15,0
10385,373,2013-03-01,0
11442,1024,2012-09-09,1
11442,980,2012-09-22,1
11442,787,2012-10-19,1
11442,1209,2012-11-06,0
11442,1473,2012-11-18,1
11442,909,2012-12-28,1
11442,843,2013-01-15,1
11442,1177,2013-03-01,0
11442,866,2013-04-11,1
10138,155,2021-02-02,0
10138,234,2021-03-09,1
10138,236,2021-04-16,0
10138,223,2021-05-17,1
10138,267,2021-07-02,1
10107,1753,2010-09-11,1
10107,1565,2010-09-25,0
10107,1855,2010-10-07,1
10107,2447,2010-11-24,0
10107,1793,2011-01-06,1
10107,2309,2011-01-21,1
11838,371,2014-05-04,1
11838,267,2014-05-28,0
11838,238,2014-07-07,0
11838,235,2014-08-22,0
11838,270,2014-10-02,0
11838,225,2014-10-13,1
11838,312,2014-11-05,1
10227,520,2020-07-25,0
10227,496,2020-08-08,1
10227,725,2020-09-23,0
10227,707,2020-10-12,0
10227,545,2020-11-07,1
10695,1254,2019-03-27,1
10695,1297,2019-05-04,1
10695,977,2019-06-22,0
10695,1390,2019-07-22,1
10695,736,2019-08-15,0
10695,741,2019-09-05,1
10962,338,2011-04-03,0
10962,276,2011-05-21,0
10962,350,2011-06-21,1
10962,256,2011-08-09,1
10962,320,2011-09-24,0
10962,220,2011-10-27,1
10962,371,2011-12-08,0
10207,655,2018-06-26,0
10207,849,2018-07-12,1
10207,750,2018-07-28,1
10207,479,2018-09-02,0
10207,563,2018-10-01,0
10207,497,2018-11-06,1
10207,806,2018-11-18,1
11100,683,2014-07-11,1
11100,633,2014-08-09,1
11100,528,2014-09-25,1
11100,749,2014-10-09,1
11100,419,2014-10-25,1
11100,765,2014-12-09,0
11100,611,2015-01-07,1
11100,485,2015-02-02,1
11506,157,2011-08-19,0
11506,198,2011-09-26,0
11506,162,2011-10-25,0
11506,165,2011-11-13,0
11506,134,2011-12-13,0
11506,191,2012-01-08,1
11506,205,2012-01-19,0
11506,137,2012-02-13,1
11829,2008,2014-06-23,0
11829,2054,2014-07-17,1
11829,1302,2014-08-19,1
11829,2505,2014-09-10,0
11829,1404,2014-10-07,1
11829,1897,2014-11-09,1
11829,1479,2014-12-12,1
10079,117,2016-04-12,1
10079,186,2016-05-10,0
10079,191,2016-06-05,1
10079,218,2016-07-05,0
10079,181,2016-07-22,1
10079,162,2016-08-23,1
10079,214,2016-09-15,0
10079,192,2016-10-29,1
10079,130,2016-11-22,1
10417,2196,2010-05-25,0
10417,1962,2010-06-15,1
10417,2181,2010-07-11,0
10417,2338,2010-07-27,0
10417,2524,2010-08-22,0
10417,2031,2010-10-01,0
10417,1601,2010-10-12,1
10417,1663,2010-11-18,1
10417,1762,2010-11-29,0
10196,210,2014-07-04,0
10196,398,2014-08-10,1
10196,229,2014-08-23,0
10196,249,2014-10-11,1
10196,337,2014-10-31,0
10196,335,2014-11-22,0
10196,304,2014-12-12,0
10340,148,2015-04-18,1
10340,98,2015-05-10,1
10340,111,2015-06-13,1
10340,154,2015-07-18,0
10340,174,2015-08-16,0
11458,1245,2017-07-30,1
11458,1084,2017-08-16,0
11458,1823,2017-09-23,0
11458,1425,2017-10-10,1
11458,1221,2017-10-26,1
11458,1705,2017-12-13,0
11458,965,2018-01-23,0
11458,1284,2018-02-08,0
11458,1162,2018-03-10,0
11790,1026,2016-07-14,1
11790,1229,2016-08-31,1
11790,916,2016-10-17,0
11790,817,2016-11-21,0
11790,1018,2016-12-07,0
11790,1384,2016-12-25,1
11790,1136,2017-02-12,1
10113,714,2010-04-13,0
10113,648,2010-05-08,0
10113,606,2010-06-07,1
10113,489,2010-06-22,1
10113,605,2010-08-07,0
10113,511,2010-09-11,1
10113,672,2010-10-24,1
10518,2308,2013-10-25,0
10518,1973,2013-11-30,0
10518,1608,2013-12-28,0
10518,1890,2014-01-07,1
10518,2556,2014-02-05,0
10518,2034,2014-03-16,0
10518,2056,2014-04-13,0
10518,2133,2014-04-27,0
10518,1773,2014-05-25,0
10422,502,2011-03-25,1
10422,748,2011-05-06,1
10422,770,2011-05-17,0
10422,961,2011-07-05,0
10422,705,2011-08-17,0
10260,1379,2019-10-11,1
10260,2104,2019-10-22,1
10260,1625,2019-11-07,0
10260,2529,2019-12-10,1
10260,2641,2020-01-05,1
10260,2188,2020-01-16,1
10260,2397,2020-02-23,0
10260,1666,2020-03-21,1
11343,630,2017-07-15,1
11343,551,2017-08-06,0
11343,506,2017-09-14,1
11343,355,2017-09-30,1
11343,362,2017-11-17,1
11906,1769,2015-01-30,1
11906,1726,2015-02-11,1
11906,2640,2015-03-04,0
11906,1734,2015-04-20,0
11906,2207,2015-05-19,0
11906,2143,2015-06-10,0
11906,2582,2015-07-21,0
11906,1657,2015-07-31,1
11906,2323,2015-08-24,1
11191,1227,2012-02-25,0
11191,1338,2012-03-14,0
11191,1070,2012-04-13,1
11191,1315,2012-04-26,0
11191,1270,2012-06-12,0
11191,1193,2012-07-16,0
11191,1136,2012-08-24,1
11191,810,2012-09-27,1
10402,729,2012-04-08,1
10402,1009,2012-05-24,0
10402,888,2012-07-09,1
10402,1086,2012-08-15,0
10402,917,2012-09-17,1
10402,756,2012-10-30,1
10402,709,2012-11-24,0
10195,1528,2013-05-10,1
10195,1441,2013-06-07,1
10195,2743,2013-07-06,1
10195,2179,2013-08-14,0
10195,1932,2013-09-10,0
10195,2647,2013-09-21,1
10195,1442,2013-10-24,0
10503,2785,2015-01-01,1
10503,2121,2015-01-13,0
10503,1611,2015-02-01,1
10503,1466,2015-03-06,0
10503,2859,2015-03-22,0
10503,2121,2015-04-15,0
10503,2808,2015-05-10,0
10503,2669,2015-06-08,1
11245,1559,2014-12-26,1
11245,1873,2015-02-02,0
11245,1064,2015-02-24,0
11245,1120,2015-04-06,1
11245,1683,2015-05-03,0
11245,1494,2015-06-10,0
10254,1597,2017-01-23,0
10254,2763,2017-02-15,0
10254,1567,2017-03-19,1
10254,2696,2017-04-04,1
10254,2736,2017-05-05,0
10254,2715,2017-06-12,0
10254,2877,2017-07-03,0
10254,1561,2017-08-12,0
10947,1048,2017-02-25,1
10947,949,2017-04-01,0
10947,1248,2017-04-29,0
10947,784,2017-05-21,1
10947,984,2017-07-02,0
10947,1127,2017-07-18,1
10947,1260,2017-08-03,0
10947,1068,2017-08-17,1
10947,923,2017-09-02,0
11536,995,2021-02-19,0
11536,1207,2021-04-09,1
11536,1137,2021-05-02,0
11536,766,2021-05-19,1
11536,792,2021-07-07,0
11536,757,2021-07-27,1
11256,1438,2015-12-14,0
11256,1116,2016-01-11,1
11256,1837,2016-02-13,1
11256,1249,2016-03-25,1
11256,2046,2016-05-07,1
11256,1937,2016-05-25,0
11256,1935,2016-06-04,0
11256,2090,2016-06-25,0
11743,1507,2016-06-28,1
11743,938,2016-08-10,0
11743,1451,2016-09-22,0
11743,1570,2016-10-20,0
11743,888,2016-11-11,0
11743,1204,2016-12-30,1
11743,1488,2017-01-14,1
11743,1136,2017-02-22,0
11582,768,2019-10-11,1
11582,1140,2019-10-27,1
11582,1039,2019-11-26,0
11582,1102,2019-12-31,1
11582,1317,2020-02-12,1
11582,1069,2020-03-25,1
11582,1128,2020-04-26,0
11869,966,2021-01-21,1
11869,1049,2021-03-07,1
11869,1269,2021-04-06,0
11869,1397,2021-04-30,1
11869,891,2021-05-26,1
10542,539,2017-05-19,0
10542,342,2017-06-09,0
10542,403,2017-07-19,1
10542,491,2017-08-06,0
10542,306,2017-08-25,1
10542,346,2017-09-25,0
11645,563,2010-04-27,0
11645,369,2010-06-10,1
11645,324,2010-07-29,0
11645,581,2010-09-10,1
11645,505,2010-10-09,1
11061,1718,2020-06-13,0
11061,1697,2020-07-11,0
11061,1367,2020-07-22,1
11061,1209,2020-08-19,1
11061,1529,2020-09-17,0
11061,1201,2020-10-17,0
11061,1574,2020-12-05,0
11902,2365,2012-04-16,1
11902,2557,2012-05-08,0
11902,2377,2012-06-25,0
11902,2587,2012-07-27,1
11902,2720,2012-09-14,0
11044,230,2016-05-02,0
11044,227,2016-06-05,1
11044,170,2016-07-17,1
11044,185,2016-08-28,0
11044,223,2016-09-27,1
11395,1121,2017-01-20,1
11395,772,2017-02-26,0
11395,1039,2017-03-17,0
11395,879,2017-04-22,0
11395,1167,2017-06-05,1
11395,828,2017-07-02,0
11395,965,2017-07-24,1
11395,884,2017-08-15,1
11919,2321,2012-05-22,0
11919,2302,2012-06-12,0
11919,1471,2012-07-09,1
11919,1715,2012-07-27,0
11919,2197,2012-09-01,0
11919,1985,2012-09-11,1
11919,1483,2012-09-30,0
11819,556,2020-03-26,1
11819,622,2020-04-14,1
11819,831,2020-05-31,0
11819,840,2020-06-10,1
11819,860,2020-07-24,1
11819,722,2020-09-06,1
11819,792,2020-09-22,1
10780,1876,2012-09-09,1
10780,1729,2012-09-30,1
10780,1765,2012-10-29,0
10780,2299,2012-12-09,1
10780,2074,2013-01-14,0
11418,304,2012-10-25,0
11418,224,2012-11-18,0
11418,315,2012-12-04,0
11418,323,2012-12-16,1
11418,209,2013-01-23,0
11418,196,2013-02-13,1
11418,230,2013-03-30,1
11418,198,2013-05-05,1
11418,282,2013-05-15,0
11951,379,2017-03-21,0
11951,309,2017-04-15,0
11951,370,2017-04-28,1
11951,412,2017-05-15,1
11951,435,2017-06-03,1
11951,298,2017-07-01,1
10501,1278,2020-01-04,0
10501,895,2020-01-23,0
10501,1516,2020-03-09,0
10501,1417,2020-04-14,0
10501,1289,2020-05-12,1
10501,1573,2020-05-26,0
10501,1158,2020-07-02,0
10501,1686,2020-08-17,1
11630,641,2012-01-15,0
11630,701,2012-03-03,0
11630,400,2012-03-29,1
11630,407,2012-04-15,1
11630,708,2012-05-12,1
11429,902,2019-12-05,0
11429,1360,2019-12-28,1
11429,1606,2020-02-09,1
11429,1047,2020-03-18,0
11429,962,2020-04-28,1
11429,1020,2020-06-07,1
11429,1033,2020-07-18,0
10870,251,2012-07-12,0
10870,287,2012-08-11,1
10870,293,2012-09-14,1
10870,396,2012-10-20,1
10870,219,2012-12-07,0
10870,371,2012-12-25,1
10870,407,2013-01-28,0
10870,406,2013-02-26,0
10870,285,2013-04-16,1
11552,855,2012-03-29,1
11552,911,2012-04-12,1
11552,919,2012-04-25,0
11552,867,2012-06-12,1
11552,1109,2012-07-01,0
11881,1753,2011-06-01,1
11881,1599,2011-06-30,0
11881,2380,2011-08-01,1
11881,1680,2011-08-15,1
11881,2326,2011-09-01,1
11881,1838,2011-09-29,0
10755,1350,2015-07-02,1
10755,1249,2015-08-17,0
10755,1153,2015-09-12,0
10755,970,2015-10-12,1
10755,1203,2015-11-21,1
10755,1359,2015-12-09,0
10755,1416,2015-12-28,0
10755,1381,2016-01-31,1
10930,1628,2014-12-28,0
10930,1331,2015-01-24,1
10930,1465,2015-03-09,1
10930,1419,2015-04-12,1
10930,2131,2015-05-25,1
10930,1496,2015-07-03,1
10930,2021,2015-08-10,0
10480,203,2011-06-21,1
10480,132,2011-08-02,0
10480,203,2011-09-17,1
10480,193,2011-10-04,1
10480,139,2011-11-11,1
10480,203,2011-12-25,1
10480,201,2012-01-04,1
10480,223,2012-01-20,1
10480,129,2012-02-10,0
10558,520,2019-04-18,1
10558,540,2019-05-23,0
10558,757,2019-06-12,1
10558,515,2019-07-20,0
10558,566,2019-08-10,0
10558,743,2019-09-25,1
10558,588,2019-11-10,0
10558,562,2019-12-27,1
10558,724,2020-02-14,1
11005,1722,2019-12-07,1
11005,1668,2019-12-22,1
11005,1785,2020-01-08,1
11005,1604,2020-02-20,1
11005,1206,2020-03-13,1
11005,1046,2020-04-19,1
11005,1459,2020-05-01,0
11005,1387,2020-05-14,0
11065,769,2017-02-05,0
11065,1002,2017-03-06,1
11065,965,2017-03-24,1
11065,800,2017-05-10,0
11065,769,2017-06-24,0
11065,878,2017-08-01,1
11065,932,2017-08-23,1
11065,928,2017-09-03,0
11569,1519,2014-06-18,0
11569,1775,2014-07-04,0
11569,1393,2014-07-14,1
11569,2063,2014-07-28,1
11569,1263,2014-08-21,1
11569,1377,2014-10-09,1
11569,1352,2014-11-20,0
11569,1169,2014-12-25,0
11569,1748,2015-02-03,1
10322,609,2020-11-17,0
10322,513,2020-12-24,1
10322,393,2021-01-19,0
10322,595,2021-02-08,1
10322,405,2021-02-28,1
10322,469,2021-04-18,1
10322,410,2021-05-22,1
10322,511,2021-07-03,1
11255,1404,2017-09-20,1
11255,1966,2017-10-11,1
11255,2641,2017-11-19,1
11255,1770,2017-12-07,0
11255,2370,2018-01-07,1
